utt_id,wav,speaker,text
SYN_C_001_T1933,wavs_synthetic_80k/SYN_C_001_T1933.wav,C_001,A párzási időszak márciustól októberig tart
SYN_C_002_T1933,wavs_synthetic_80k/SYN_C_002_T1933.wav,C_002,A párzási időszak márciustól októberig tart
SYN_C_003_T1933,wavs_synthetic_80k/SYN_C_003_T1933.wav,C_003,A párzási időszak márciustól októberig tart
SYN_C_004_T1933,wavs_synthetic_80k/SYN_C_004_T1933.wav,C_004,A párzási időszak márciustól októberig tart
SYN_C_005_T1933,wavs_synthetic_80k/SYN_C_005_T1933.wav,C_005,A párzási időszak márciustól októberig tart
SYN_C_006_T1933,wavs_synthetic_80k/SYN_C_006_T1933.wav,C_006,A párzási időszak márciustól októberig tart
SYN_C_007_T1933,wavs_synthetic_80k/SYN_C_007_T1933.wav,C_007,A párzási időszak márciustól októberig tart
SYN_C_008_T1933,wavs_synthetic_80k/SYN_C_008_T1933.wav,C_008,A párzási időszak márciustól októberig tart
SYN_C_009_T1933,wavs_synthetic_80k/SYN_C_009_T1933.wav,C_009,A párzási időszak márciustól októberig tart
SYN_C_010_T1933,wavs_synthetic_80k/SYN_C_010_T1933.wav,C_010,A párzási időszak márciustól októberig tart
SYN_C_011_T1933,wavs_synthetic_80k/SYN_C_011_T1933.wav,C_011,A párzási időszak márciustól októberig tart
SYN_C_012_T1933,wavs_synthetic_80k/SYN_C_012_T1933.wav,C_012,A párzási időszak márciustól októberig tart
SYN_C_013_T1933,wavs_synthetic_80k/SYN_C_013_T1933.wav,C_013,A párzási időszak márciustól októberig tart
SYN_C_014_T1933,wavs_synthetic_80k/SYN_C_014_T1933.wav,C_014,A párzási időszak márciustól októberig tart
SYN_C_015_T1933,wavs_synthetic_80k/SYN_C_015_T1933.wav,C_015,A párzási időszak márciustól októberig tart
SYN_C_016_T1933,wavs_synthetic_80k/SYN_C_016_T1933.wav,C_016,A párzási időszak márciustól októberig tart
SYN_C_017_T1933,wavs_synthetic_80k/SYN_C_017_T1933.wav,C_017,A párzási időszak márciustól októberig tart
SYN_C_018_T1933,wavs_synthetic_80k/SYN_C_018_T1933.wav,C_018,A párzási időszak márciustól októberig tart
SYN_C_020_T1933,wavs_synthetic_80k/SYN_C_020_T1933.wav,C_020,A párzási időszak márciustól októberig tart
SYN_C_021_T1933,wavs_synthetic_80k/SYN_C_021_T1933.wav,C_021,A párzási időszak márciustól októberig tart
SYN_C_022_T1933,wavs_synthetic_80k/SYN_C_022_T1933.wav,C_022,A párzási időszak márciustól októberig tart
SYN_C_023_T1933,wavs_synthetic_80k/SYN_C_023_T1933.wav,C_023,A párzási időszak márciustól októberig tart
SYN_C_024_T1933,wavs_synthetic_80k/SYN_C_024_T1933.wav,C_024,A párzási időszak márciustól októberig tart
SYN_C_025_T1933,wavs_synthetic_80k/SYN_C_025_T1933.wav,C_025,A párzási időszak márciustól októberig tart
SYN_C_026_T1933,wavs_synthetic_80k/SYN_C_026_T1933.wav,C_026,A párzási időszak márciustól októberig tart
SYN_C_027_T1933,wavs_synthetic_80k/SYN_C_027_T1933.wav,C_027,A párzási időszak márciustól októberig tart
SYN_C_028_T1933,wavs_synthetic_80k/SYN_C_028_T1933.wav,C_028,A párzási időszak márciustól októberig tart
SYN_C_029_T1933,wavs_synthetic_80k/SYN_C_029_T1933.wav,C_029,A párzási időszak márciustól októberig tart
SYN_C_030_T1933,wavs_synthetic_80k/SYN_C_030_T1933.wav,C_030,A párzási időszak márciustól októberig tart
SYN_C_031_T1933,wavs_synthetic_80k/SYN_C_031_T1933.wav,C_031,A párzási időszak márciustól októberig tart
SYN_C_032_T1933,wavs_synthetic_80k/SYN_C_032_T1933.wav,C_032,A párzási időszak márciustól októberig tart
SYN_C_033_T1933,wavs_synthetic_80k/SYN_C_033_T1933.wav,C_033,A párzási időszak márciustól októberig tart
SYN_C_036_T1933,wavs_synthetic_80k/SYN_C_036_T1933.wav,C_036,A párzási időszak márciustól októberig tart
SYN_C_037_T1933,wavs_synthetic_80k/SYN_C_037_T1933.wav,C_037,A párzási időszak márciustól októberig tart
SYN_C_038_T1933,wavs_synthetic_80k/SYN_C_038_T1933.wav,C_038,A párzási időszak márciustól októberig tart
SYN_C_040_T1933,wavs_synthetic_80k/SYN_C_040_T1933.wav,C_040,A párzási időszak márciustól októberig tart
SYN_C_041_T1933,wavs_synthetic_80k/SYN_C_041_T1933.wav,C_041,A párzási időszak márciustól októberig tart
SYN_C_042_T1933,wavs_synthetic_80k/SYN_C_042_T1933.wav,C_042,A párzási időszak márciustól októberig tart
SYN_C_001_T1934,wavs_synthetic_80k/SYN_C_001_T1934.wav,C_001,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_002_T1934,wavs_synthetic_80k/SYN_C_002_T1934.wav,C_002,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_003_T1934,wavs_synthetic_80k/SYN_C_003_T1934.wav,C_003,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_004_T1934,wavs_synthetic_80k/SYN_C_004_T1934.wav,C_004,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_005_T1934,wavs_synthetic_80k/SYN_C_005_T1934.wav,C_005,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_006_T1934,wavs_synthetic_80k/SYN_C_006_T1934.wav,C_006,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_007_T1934,wavs_synthetic_80k/SYN_C_007_T1934.wav,C_007,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_008_T1934,wavs_synthetic_80k/SYN_C_008_T1934.wav,C_008,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_009_T1934,wavs_synthetic_80k/SYN_C_009_T1934.wav,C_009,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_010_T1934,wavs_synthetic_80k/SYN_C_010_T1934.wav,C_010,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_011_T1934,wavs_synthetic_80k/SYN_C_011_T1934.wav,C_011,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_012_T1934,wavs_synthetic_80k/SYN_C_012_T1934.wav,C_012,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_013_T1934,wavs_synthetic_80k/SYN_C_013_T1934.wav,C_013,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_014_T1934,wavs_synthetic_80k/SYN_C_014_T1934.wav,C_014,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_015_T1934,wavs_synthetic_80k/SYN_C_015_T1934.wav,C_015,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_016_T1934,wavs_synthetic_80k/SYN_C_016_T1934.wav,C_016,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_017_T1934,wavs_synthetic_80k/SYN_C_017_T1934.wav,C_017,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_018_T1934,wavs_synthetic_80k/SYN_C_018_T1934.wav,C_018,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_020_T1934,wavs_synthetic_80k/SYN_C_020_T1934.wav,C_020,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_021_T1934,wavs_synthetic_80k/SYN_C_021_T1934.wav,C_021,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_022_T1934,wavs_synthetic_80k/SYN_C_022_T1934.wav,C_022,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_023_T1934,wavs_synthetic_80k/SYN_C_023_T1934.wav,C_023,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_024_T1934,wavs_synthetic_80k/SYN_C_024_T1934.wav,C_024,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_025_T1934,wavs_synthetic_80k/SYN_C_025_T1934.wav,C_025,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_026_T1934,wavs_synthetic_80k/SYN_C_026_T1934.wav,C_026,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_027_T1934,wavs_synthetic_80k/SYN_C_027_T1934.wav,C_027,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_028_T1934,wavs_synthetic_80k/SYN_C_028_T1934.wav,C_028,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_029_T1934,wavs_synthetic_80k/SYN_C_029_T1934.wav,C_029,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_030_T1934,wavs_synthetic_80k/SYN_C_030_T1934.wav,C_030,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_031_T1934,wavs_synthetic_80k/SYN_C_031_T1934.wav,C_031,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_032_T1934,wavs_synthetic_80k/SYN_C_032_T1934.wav,C_032,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_033_T1934,wavs_synthetic_80k/SYN_C_033_T1934.wav,C_033,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_036_T1934,wavs_synthetic_80k/SYN_C_036_T1934.wav,C_036,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_037_T1934,wavs_synthetic_80k/SYN_C_037_T1934.wav,C_037,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_038_T1934,wavs_synthetic_80k/SYN_C_038_T1934.wav,C_038,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_040_T1934,wavs_synthetic_80k/SYN_C_040_T1934.wav,C_040,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_041_T1934,wavs_synthetic_80k/SYN_C_041_T1934.wav,C_041,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_042_T1934,wavs_synthetic_80k/SYN_C_042_T1934.wav,C_042,Pepper nem háztartási használatra tervezett funkcionális robot
SYN_C_001_T1935,wavs_synthetic_80k/SYN_C_001_T1935.wav,C_001,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_002_T1935,wavs_synthetic_80k/SYN_C_002_T1935.wav,C_002,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_003_T1935,wavs_synthetic_80k/SYN_C_003_T1935.wav,C_003,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_004_T1935,wavs_synthetic_80k/SYN_C_004_T1935.wav,C_004,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_005_T1935,wavs_synthetic_80k/SYN_C_005_T1935.wav,C_005,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_006_T1935,wavs_synthetic_80k/SYN_C_006_T1935.wav,C_006,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_007_T1935,wavs_synthetic_80k/SYN_C_007_T1935.wav,C_007,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_008_T1935,wavs_synthetic_80k/SYN_C_008_T1935.wav,C_008,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_009_T1935,wavs_synthetic_80k/SYN_C_009_T1935.wav,C_009,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_010_T1935,wavs_synthetic_80k/SYN_C_010_T1935.wav,C_010,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_011_T1935,wavs_synthetic_80k/SYN_C_011_T1935.wav,C_011,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_012_T1935,wavs_synthetic_80k/SYN_C_012_T1935.wav,C_012,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_013_T1935,wavs_synthetic_80k/SYN_C_013_T1935.wav,C_013,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_014_T1935,wavs_synthetic_80k/SYN_C_014_T1935.wav,C_014,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_015_T1935,wavs_synthetic_80k/SYN_C_015_T1935.wav,C_015,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_016_T1935,wavs_synthetic_80k/SYN_C_016_T1935.wav,C_016,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_017_T1935,wavs_synthetic_80k/SYN_C_017_T1935.wav,C_017,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_018_T1935,wavs_synthetic_80k/SYN_C_018_T1935.wav,C_018,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_020_T1935,wavs_synthetic_80k/SYN_C_020_T1935.wav,C_020,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_021_T1935,wavs_synthetic_80k/SYN_C_021_T1935.wav,C_021,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_022_T1935,wavs_synthetic_80k/SYN_C_022_T1935.wav,C_022,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_023_T1935,wavs_synthetic_80k/SYN_C_023_T1935.wav,C_023,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_024_T1935,wavs_synthetic_80k/SYN_C_024_T1935.wav,C_024,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_025_T1935,wavs_synthetic_80k/SYN_C_025_T1935.wav,C_025,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_026_T1935,wavs_synthetic_80k/SYN_C_026_T1935.wav,C_026,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_027_T1935,wavs_synthetic_80k/SYN_C_027_T1935.wav,C_027,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_028_T1935,wavs_synthetic_80k/SYN_C_028_T1935.wav,C_028,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_029_T1935,wavs_synthetic_80k/SYN_C_029_T1935.wav,C_029,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_030_T1935,wavs_synthetic_80k/SYN_C_030_T1935.wav,C_030,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_031_T1935,wavs_synthetic_80k/SYN_C_031_T1935.wav,C_031,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_032_T1935,wavs_synthetic_80k/SYN_C_032_T1935.wav,C_032,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_033_T1935,wavs_synthetic_80k/SYN_C_033_T1935.wav,C_033,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_036_T1935,wavs_synthetic_80k/SYN_C_036_T1935.wav,C_036,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_037_T1935,wavs_synthetic_80k/SYN_C_037_T1935.wav,C_037,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_038_T1935,wavs_synthetic_80k/SYN_C_038_T1935.wav,C_038,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_040_T1935,wavs_synthetic_80k/SYN_C_040_T1935.wav,C_040,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_041_T1935,wavs_synthetic_80k/SYN_C_041_T1935.wav,C_041,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_042_T1935,wavs_synthetic_80k/SYN_C_042_T1935.wav,C_042,Az alcsaládjának legnagyobb magyarországi faja
SYN_C_001_T1936,wavs_synthetic_80k/SYN_C_001_T1936.wav,C_001,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_002_T1936,wavs_synthetic_80k/SYN_C_002_T1936.wav,C_002,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_003_T1936,wavs_synthetic_80k/SYN_C_003_T1936.wav,C_003,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_004_T1936,wavs_synthetic_80k/SYN_C_004_T1936.wav,C_004,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_005_T1936,wavs_synthetic_80k/SYN_C_005_T1936.wav,C_005,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_006_T1936,wavs_synthetic_80k/SYN_C_006_T1936.wav,C_006,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_007_T1936,wavs_synthetic_80k/SYN_C_007_T1936.wav,C_007,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_008_T1936,wavs_synthetic_80k/SYN_C_008_T1936.wav,C_008,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_009_T1936,wavs_synthetic_80k/SYN_C_009_T1936.wav,C_009,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_010_T1936,wavs_synthetic_80k/SYN_C_010_T1936.wav,C_010,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_011_T1936,wavs_synthetic_80k/SYN_C_011_T1936.wav,C_011,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_012_T1936,wavs_synthetic_80k/SYN_C_012_T1936.wav,C_012,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_013_T1936,wavs_synthetic_80k/SYN_C_013_T1936.wav,C_013,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_014_T1936,wavs_synthetic_80k/SYN_C_014_T1936.wav,C_014,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_015_T1936,wavs_synthetic_80k/SYN_C_015_T1936.wav,C_015,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_016_T1936,wavs_synthetic_80k/SYN_C_016_T1936.wav,C_016,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_017_T1936,wavs_synthetic_80k/SYN_C_017_T1936.wav,C_017,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_018_T1936,wavs_synthetic_80k/SYN_C_018_T1936.wav,C_018,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_020_T1936,wavs_synthetic_80k/SYN_C_020_T1936.wav,C_020,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_021_T1936,wavs_synthetic_80k/SYN_C_021_T1936.wav,C_021,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_022_T1936,wavs_synthetic_80k/SYN_C_022_T1936.wav,C_022,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_023_T1936,wavs_synthetic_80k/SYN_C_023_T1936.wav,C_023,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_024_T1936,wavs_synthetic_80k/SYN_C_024_T1936.wav,C_024,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_025_T1936,wavs_synthetic_80k/SYN_C_025_T1936.wav,C_025,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_026_T1936,wavs_synthetic_80k/SYN_C_026_T1936.wav,C_026,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_027_T1936,wavs_synthetic_80k/SYN_C_027_T1936.wav,C_027,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_028_T1936,wavs_synthetic_80k/SYN_C_028_T1936.wav,C_028,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_029_T1936,wavs_synthetic_80k/SYN_C_029_T1936.wav,C_029,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_030_T1936,wavs_synthetic_80k/SYN_C_030_T1936.wav,C_030,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_031_T1936,wavs_synthetic_80k/SYN_C_031_T1936.wav,C_031,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_032_T1936,wavs_synthetic_80k/SYN_C_032_T1936.wav,C_032,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_033_T1936,wavs_synthetic_80k/SYN_C_033_T1936.wav,C_033,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_036_T1936,wavs_synthetic_80k/SYN_C_036_T1936.wav,C_036,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_037_T1936,wavs_synthetic_80k/SYN_C_037_T1936.wav,C_037,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_038_T1936,wavs_synthetic_80k/SYN_C_038_T1936.wav,C_038,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_040_T1936,wavs_synthetic_80k/SYN_C_040_T1936.wav,C_040,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_041_T1936,wavs_synthetic_80k/SYN_C_041_T1936.wav,C_041,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_042_T1936,wavs_synthetic_80k/SYN_C_042_T1936.wav,C_042,Az abszolutizmus korában a nyomda élére császári biztos került
SYN_C_001_T1937,wavs_synthetic_80k/SYN_C_001_T1937.wav,C_001,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_002_T1937,wavs_synthetic_80k/SYN_C_002_T1937.wav,C_002,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_003_T1937,wavs_synthetic_80k/SYN_C_003_T1937.wav,C_003,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_004_T1937,wavs_synthetic_80k/SYN_C_004_T1937.wav,C_004,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_005_T1937,wavs_synthetic_80k/SYN_C_005_T1937.wav,C_005,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_006_T1937,wavs_synthetic_80k/SYN_C_006_T1937.wav,C_006,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_007_T1937,wavs_synthetic_80k/SYN_C_007_T1937.wav,C_007,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_008_T1937,wavs_synthetic_80k/SYN_C_008_T1937.wav,C_008,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_009_T1937,wavs_synthetic_80k/SYN_C_009_T1937.wav,C_009,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_010_T1937,wavs_synthetic_80k/SYN_C_010_T1937.wav,C_010,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_011_T1937,wavs_synthetic_80k/SYN_C_011_T1937.wav,C_011,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_012_T1937,wavs_synthetic_80k/SYN_C_012_T1937.wav,C_012,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_013_T1937,wavs_synthetic_80k/SYN_C_013_T1937.wav,C_013,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_014_T1937,wavs_synthetic_80k/SYN_C_014_T1937.wav,C_014,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_015_T1937,wavs_synthetic_80k/SYN_C_015_T1937.wav,C_015,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_016_T1937,wavs_synthetic_80k/SYN_C_016_T1937.wav,C_016,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_017_T1937,wavs_synthetic_80k/SYN_C_017_T1937.wav,C_017,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_018_T1937,wavs_synthetic_80k/SYN_C_018_T1937.wav,C_018,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_020_T1937,wavs_synthetic_80k/SYN_C_020_T1937.wav,C_020,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_021_T1937,wavs_synthetic_80k/SYN_C_021_T1937.wav,C_021,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_022_T1937,wavs_synthetic_80k/SYN_C_022_T1937.wav,C_022,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_023_T1937,wavs_synthetic_80k/SYN_C_023_T1937.wav,C_023,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_024_T1937,wavs_synthetic_80k/SYN_C_024_T1937.wav,C_024,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_025_T1937,wavs_synthetic_80k/SYN_C_025_T1937.wav,C_025,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_026_T1937,wavs_synthetic_80k/SYN_C_026_T1937.wav,C_026,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_027_T1937,wavs_synthetic_80k/SYN_C_027_T1937.wav,C_027,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_028_T1937,wavs_synthetic_80k/SYN_C_028_T1937.wav,C_028,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_029_T1937,wavs_synthetic_80k/SYN_C_029_T1937.wav,C_029,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_030_T1937,wavs_synthetic_80k/SYN_C_030_T1937.wav,C_030,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_031_T1937,wavs_synthetic_80k/SYN_C_031_T1937.wav,C_031,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_032_T1937,wavs_synthetic_80k/SYN_C_032_T1937.wav,C_032,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_033_T1937,wavs_synthetic_80k/SYN_C_033_T1937.wav,C_033,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_036_T1937,wavs_synthetic_80k/SYN_C_036_T1937.wav,C_036,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_037_T1937,wavs_synthetic_80k/SYN_C_037_T1937.wav,C_037,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_038_T1937,wavs_synthetic_80k/SYN_C_038_T1937.wav,C_038,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_040_T1937,wavs_synthetic_80k/SYN_C_040_T1937.wav,C_040,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_041_T1937,wavs_synthetic_80k/SYN_C_041_T1937.wav,C_041,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_042_T1937,wavs_synthetic_80k/SYN_C_042_T1937.wav,C_042,A növényekben gazdag sekélyebb állóvizeket kedveli
SYN_C_001_T1938,wavs_synthetic_80k/SYN_C_001_T1938.wav,C_001,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_002_T1938,wavs_synthetic_80k/SYN_C_002_T1938.wav,C_002,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_003_T1938,wavs_synthetic_80k/SYN_C_003_T1938.wav,C_003,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_004_T1938,wavs_synthetic_80k/SYN_C_004_T1938.wav,C_004,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_005_T1938,wavs_synthetic_80k/SYN_C_005_T1938.wav,C_005,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_006_T1938,wavs_synthetic_80k/SYN_C_006_T1938.wav,C_006,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_007_T1938,wavs_synthetic_80k/SYN_C_007_T1938.wav,C_007,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_008_T1938,wavs_synthetic_80k/SYN_C_008_T1938.wav,C_008,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_009_T1938,wavs_synthetic_80k/SYN_C_009_T1938.wav,C_009,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_010_T1938,wavs_synthetic_80k/SYN_C_010_T1938.wav,C_010,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_011_T1938,wavs_synthetic_80k/SYN_C_011_T1938.wav,C_011,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_012_T1938,wavs_synthetic_80k/SYN_C_012_T1938.wav,C_012,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_013_T1938,wavs_synthetic_80k/SYN_C_013_T1938.wav,C_013,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_014_T1938,wavs_synthetic_80k/SYN_C_014_T1938.wav,C_014,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_015_T1938,wavs_synthetic_80k/SYN_C_015_T1938.wav,C_015,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_016_T1938,wavs_synthetic_80k/SYN_C_016_T1938.wav,C_016,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_017_T1938,wavs_synthetic_80k/SYN_C_017_T1938.wav,C_017,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_018_T1938,wavs_synthetic_80k/SYN_C_018_T1938.wav,C_018,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_020_T1938,wavs_synthetic_80k/SYN_C_020_T1938.wav,C_020,Az ábrán feltüntettük a két Dandelin-gömböt
SYN_C_021_T1938,wavs_synthetic_80k/SYN_C_021_T1938.wav,C_021,Az ábrán feltüntettük a két Dandelin-gömböt
