utt_id,speaker,reference,prediction,wer
C_028_0010_heating_corridor_AOL,C_028,Kapcsold be a fűtést a folyosón.,Kapcsold be a fűtést a folyosón.,0.0
C_028_0001_fan_smallroom_LAO,C_028,Kisszobámban kapcsold ki a ventillátort.,Kisszobámban kapcsold ki a ventillátort.,0.0
C_028_0100_electricity_corridor_AOL,C_028,Kapcsold le a villant a folyosón.,Kapcsold le a villant a folyosón.,0.0
C_028_0010_vacuum_livingroom_LAO,C_028,A naccobában kapcsold be a porszívót.,A nagycobában kapcsold be a porszívót.,0.16666666666666666
C_028_0001_radio_room_LAO,C_028,A szobában kapcsold ki a rádiót.,A szobában kapcsold ki a rádió.,0.16666666666666666
C_028_0010_computer_kitchen_OAL,C_028,A számítógépet kapcsold be a konyhán.,A számítógépet kapcsold be a konyhában.,0.16666666666666666
C_028_0001_window_smallroom_AOL,C_028,Nyicsiki az ablakot a kiszobába.,Nyiss ki az ablakot a kisszobában.,0.6
C_028_0100_heating_corridor_LAO,C_028,A folyosón húzd le a fűtés.,A fojjosón húzd le a fűtés.,0.16666666666666666
C_028_0001_window_kitchen_AOL,C_028,Nyisd ki az ablakot a konyhában.,Nyiszd ki az ablakot a konyhában.,0.16666666666666666
C_028_1000_heating_corridor_LAO,C_028,A folyosón húzd fel a fűtés.,A folyosó húzd fel a fűtés.,0.16666666666666666
C_028_0010_washing machine_kitchen_LAO,C_028,A konyhában kapcsold be hatvan fokon a mosógépet.,A konyhában kapcsold be hatvan fokon a mosógépet.,0.0
C_028_0100_shutter_kitchen_LAO,C_028,A konyhában engedd le a redőnt.,A konyhában engedd le a redőnt.,0.0
C_028_0001_vacuum_corridor_AOL,C_028,Kapcsold ki a porszívót a fölyösón.,Kapcsold ki a porszívót a folyosón.,0.16666666666666666
C_028_0001_stove_kitchen_LAO,C_028,A konyhába kapcsold ki a tűzhelye.,A konyhában kapcsold ki a tűzhelyet.,0.3333333333333333
C_028_0010_radio_kitchen_AOL,C_028,Kapcsold be a rádiót a konyhában.,Kapcsold be a rádiót a konyhában.,0.0
C_028_0001_radio_bathroom_LAO,C_028,Fürdőszobában kapcsold ki a rádiót.,Fürdőszobában kapcsold ki a rádiót.,0.0
C_029_0010_vacuum_kitchen_AOL,C_029,Kapcsold be a porszívót a konyhában.,Kapcsold be a porszívót a konyhában.,0.0
C_029_0001_toaster_kitchen_AOL,C_029,Kapcsold ki a kenyérpirítót a konyhában.,Kapcsold ki a kenyérpirítót a konyhában.,0.0
C_029_0100_electricity_bathroom_AOL,C_029,Kapcsold le a villant a fürdőszobában.,Kapcsold le a villant a fürdőszobában.,0.0
C_029_0100_TV_livingroom_LAO,C_029,A nagyszobában csendesícsd le a tévét.,A nagyszobában halkítsd le a tévét.,0.16666666666666666
C_029_0010_toaster_kitchen_AOL,C_029,Kapcsold be a pirítóst a konyhában.,Kapcsold be a pirítóst a konyhában.,0.0
C_029_0001_washing machine_kitchen_AOL,C_029,Kapcsold be a mosógépet a harminc fokra a konyhában.,Állícs a mosógépet harminc fokra a konyhában.,0.3333333333333333
C_029_0001_vacuum_corridor_AOL,C_029,Kapcsold ki a porszívót a folyosón.,Kapcsold ki a porszívót a folyosón.,0.0
C_029_1000_TV_livingroom_LAO,C_029,A nagyszobában hangosícsd fel a tévét.,A nagycobában hangosítsd fel a tévét.,0.3333333333333333
C_029_0001_vacuum_kitchen_AOL,C_029,Kapcsold ki a porszívót a konyhában.,Kapcsold ki a porszívót a konyhában.,0.0
C_029_0010_kettle_kitchen_AOXL,C_029,Kapcsold be a vízmelegítőt a fü konyhában.,Kapcsold be a vízforralót a kik konyhában.,0.2857142857142857
C_029_0001_computer_kitchen_AOL,C_029,Kapcsold ki a számítógépet a konyhában.,Kapcsold ki a számítógépet a konyhában.,0.0
C_029_0001_curtain_smallroom_LAO,C_029,A kisszobában húzd szét a függönt.,A kisszobában húzd szét a függönt.,0.0
C_029_0100_TV_room_AOL,C_029,Csendesícsd le a tévét a szobában.,Halkítsd le a tévét a szobában.,0.16666666666666666
C_029_1111_TV_room_LAO,C_029,A szobában válcs csatornát a tévén.,A szobában válcs csatornát a tévén.,0.0
C_029_0010_washing machine_bathroom_AOL,C_029,Kapcsold be a mosógépet hatvan fokra a kofürdőszobába.,Kapcsold be a mosógépet hatvan fokra a fürdőszobában.,0.125
C_029_0010_vacuum_smallroom_LAO,C_029,A kisszobában kapcsold be a porszívót.,A kisszobában kapcsold be a porszívót.,0.0
C_029_0010_heating_room_LAO,C_029,A szobában kapcsold be a fűtést.,A szobában kapcsold be a fűtést.,0.0
C_029_0100_TV_kitchen_AOL,C_029,Halkícsd le a tévét a konyhában.,Halkítsd a tévét a konyhában.,0.3333333333333333
C_029_0010_window_livingroom_AOL,C_029,Zárd be az ablakot a nagyszobában.,Zárd be az ablakot a nagyszobában.,0.0
C_029_0010_window_kitchen_AOL,C_029,Zárd be a zablakot a konyhában.,Zárd be a szobátót a konyhában.,0.16666666666666666
C_029_0001_fan_kitchen_LAO,C_029,A konyhában kapcsold ki a ventillátor.,A konyhában kapcsold ki a ventillátort.,0.16666666666666666
C_029_0001_heating_livingroom_LAO,C_029,A nagyszobában kapcsold ki a fűtést.,A nagycobában kapcsold ki a fűtés.,0.3333333333333333
C_029_0001_washing machine_kitchen_LAO,C_029,A konyhában kapcsold be a mosógépet harminc fokra.,A konyhában kapcsold be a mosógépet harminc fokra.,0.0
C_029_0010_heating_room_AOL,C_029,Kapcsold be a fűtést a szobában.,Kapcsold be a fűtést a szobában.,0.0
C_029_1000_heating_room_LAO,C_029,A szobában húzd fel a fűtés.,A szobában húzd fel a fűtést.,0.16666666666666666
C_029_0001_radio_livingroom_AOL,C_029,Kapcsold ki a rádiót a nagyszobában.,Kapcsold ki a rádiót a nagyszobában.,0.0
C_029_0010_door_bathroom_AOL,C_029,Zárd be az ajtót a fürdőszobában.,Zárd be az ajtót a fürdőszobában.,0.0
C_029_0001_heating_livingroom_AOL,C_029,Kapcsold ki a fűtést a nagycobában.,Kapcsold ki a fűtést a nagycobában.,0.0
C_029_0010_computer_smallroom_OAL,C_029,A számítgéégépet kapcsold be a kisszobában.,A számítógépet kapcsold be a kisszobában.,0.16666666666666666
C_029_0010_vacuum_smallroom_AOL,C_029,Kapcsold be a porszívót a kisszobában.,Kapcsold be a porszívót a kisszobában.,0.0
C_029_0100_electricity_room_LAO,C_029,A szobában kapcsold le a villanyt.,A szobába kapcsold le a villanyt.,0.16666666666666666
C_029_0010_fan_room_LAO,C_029,A szobában kapcsold be a ventillátort.,A szobában kapcsold be a ventillátor.,0.16666666666666666
C_030_0010_vacuum_bathroom_AOL,C_030,Kapcsold be a porszívót a fürdőszobába.,Kapcsold be a porszívót a fürdőszobában.,0.16666666666666666
C_030_0010_fan_room_AOL,C_030,Kapcsojja a ventillátort a szobában.,Kapcsold be a ventillátort a kisszobában.,0.6
C_030_0100_electricity_livingroom_AOL,C_030,Kapcsold le a világítást a nagyszobában.,Kapcsold le a rádiót a nagyszobában.,0.16666666666666666
C_030_0100_TV_livingroom_AOL,C_030,Csendesícsd a tévét a nagyszobában.,Csendesítsd a tévét a nagyszobában.,0.2
C_030_0010_toaster_kitchen_LAO,C_030,A konyhában kapcsold be a pirítót.,A konyhában kapcsold be a pirítót.,0.0
C_030_0001_washing machine_kitchen_AOL,C_030,Állícsd harminc fokra a mosógépet a konyhában.,Hárítsd harminc fokra a mosógépet konyhában.,0.2857142857142857
C_030_0001_vacuum_smallroom_AOL,C_030,Kapcsold ki a porszívót a kisszobába.,Kapcsold ki a porszívót a kisszobában.,0.16666666666666666
C_030_1000_TV_kitchen_AOL,C_030,Hangosícsd a tévét a konyhában.,Csendesícsd a tévét a konyhában.,0.2
C_030_0001_vacuum_bathroom_AOL,C_030,Kapcsold ki a porszívót a fürdőszobába.,Kapcsold ki a porszívót a fürdőszobába.,0.0
C_030_0001_kettle_kitchen_AOL,C_030,Kapcsold ki a vízforralót a konyhában.,Kapcsold ki a vízforralót a konyhában.,0.0
C_030_0001_computer_kitchen_LAO,C_030,A konyhában kapcsold ki a számítógépet.,A konyhában kapcsold ki a számítógépet.,0.0
C_030_1000_shutter_kitchen_LAO,C_030,A konyhában húzd föl a redőnyt.,A konyhában húzd fel a redőnyt.,0.16666666666666666
C_030_0100_TV_kitchen_LAO,C_030,A konyhában halkícsd a tévét.,Konyhában hangosítsd a tévét.,0.6
C_030_1111_TV_livingroom_LAO,C_030,A nagyszobában válcs csatornát a tévén.,A nagyszobában válcs csatornát a tévén.,0.0
C_030_0001_washing machine_bathroom_LAO,C_030,A fürdőszobában kapcsold be a mosógépet harminc fokon.,A fürdőszobában kapcsold be mosógépet harminc fokon.,0.125
C_030_0001_vacuum_kitchen_LAO,C_030,A konyhában kapcsold ki a porszívót.,A konyhában kapcsold ki a porszívót.,0.0
C_030_0010_heating_livingroom_AOL,C_030,Kapcsold be a fűtést a nagyszobában.,Kapcsold be a fűtést a nagyszobában.,0.0
C_030_1000_TV_room_LAO,C_030,A szobában hangosícsd a tévét.,A szobában hangosítsd a tévét.,0.2
C_030_0010_window_room_LAO,C_030,Szobában zárd be az ablako.,A szobában zárd be az ablakot.,0.6
C_030_0010_window_kitchen_AOL,C_030,Zárd be a tetőablakot a konyhában.,Számítóában kapcsold ki a konyhában.,0.6666666666666666
C_030_0001_fan_livingroom_LAO,C_030,A nagyszobában kapcsold ki a ventillátort.,A nagyszobában kapcsold ki a ventillátor.,0.16666666666666666
C_030_0001_heating_corridor_AOL,C_030,Kapcsold ki a fűtést a folyosón.,Kapcsold ki a fűtést a folyosón.,0.0
C_030_0010_washing machine_kitchen_LAO,C_030,A konyhában kapcsold be a mosó gépet.,A konyhában kapcsold be a mosógépet fűtést.,0.2857142857142857
C_030_0010_heating_room_LAO,C_030,A szobában kapcsold be a fűtés.,A szobában kapcsold be a fűtés.,0.0
C_030_1000_heating_livingroom_LAO,C_030,A nagyszobában húzd fel a fűtés.,A nagyszobában húzd fel a fűtés.,0.0
C_030_0001_radio_corridor_LAO,C_030,A folyosón kapcsold ki a rádió.,A folyosón kapcsold ki a rádiót.,0.16666666666666666
C_030_0010_door_bathroom_AOL,C_030,Zárd be az ajtót a fürdőszobáb.,Zárd be az ajtót a fürdőszobában.,0.16666666666666666
C_030_0001_heating_livingroom_LAO,C_030,A nagyszobában kapcsold ki a fűtés.,A nagyszobában kapcsold be a hűtés.,0.3333333333333333
C_030_0010_computer_smallroom_AOL,C_030,Kapcsold be a számítógépet a kisszobában.,Kapcsold be a számítógépet a kisszobában.,0.0
C_030_0001_vacuum_kitchen_AOL,C_030,Kapcsold ki a porszívót a konyhában.,Kapcsold ki a porszívót a konyhába.,0.16666666666666666
C_030_0100_electricity_corridor_LAO,C_030,Folyosón kapcsold le a világítás.,A folyosón kapcsold le a világítást.,0.6
C_030_0010_fan_smallroom_LAO,C_030,A kisszobában kapcsold be a ventillátor.,A kisszobában kapcsold be a villanyt.,0.16666666666666666
C_031_0001_curtain_kitchen_AOL,C_031,Húzd szét a függönyt a konyhában.,Húzd szét a függönyt a konyhában.,0.0
C_031_1000_shutter_bathroom_LAO,C_031,A fürdőszobába húzd fel a redőny.,A fürdőszobába húzd fel a redőny.,0.0
C_031_0010_heating_room_AOL,C_031,Kapcsold be a fűtést a tobába.,Kapcsold be a fűtést a szobába.,0.16666666666666666
C_031_0001_fan_room_AOL,C_031,Kapcsold ki a ventillátor a szobában.,Kapcsold ki a ventillátort a szobában.,0.16666666666666666
C_031_0001_curtain_bathroom_AOL,C_031,Húzd szét a függöny a fürdőszobában.,Húzd szét a függöny a fürdőszobában.,0.0
C_031_1000_electricity_kitchen_AOL,C_031,Kapcsold fell a villanyt a konyhában.,Kapcsold fel a villanyt a konyhában.,0.16666666666666666
C_031_0010_door_livingroom_LAO,C_031,A nagyszobában zárd be az ajtót.,A nagycobában zsát balkot.,0.8333333333333334
C_031_1000_heating_corridor_AOL,C_031,Húzd fel a fűtés a fojjosón.,Húzd fel a fűtést a folyosón.,0.3333333333333333
C_031_1000_heating_kitchen_LAO,C_031,A konyhában húzd fel a fűtés.,A konyhába húzd fel a fűté.,0.3333333333333333
C_031_0010_computer_room_LAO,C_031,A szobában kapcsold be a számítógépet.,A szobában kapcsold be a számítógépet.,0.0
C_031_0001_toaster_kitchen_LAO,C_031,A konyhában kapcsold ki a pirivasalót.,A konyhában kapcsold ki a vízforraló.,0.16666666666666666
C_031_0010_fan_livingroom_AOL,C_031,Kapcsold be a ventillátort a nagyszobában.,Kapcsold be a ventillátort a nagyszobában.,0.0
C_031_1000_TV_room_LAO,C_031,A szobában hangosícs a tévét.,A szobába hangosícsd a tévét.,0.4
C_031_1000_shutter_smallroom_LAO,C_031,A kisszobába húzd fel a redőny.,A kisszobába húzd fel a redőny.,0.0
C_031_0010_radio_kitchen_AOL,C_031,Kapcsold be a rádijót a konyhában.,Kapcsold be a rádijót a konyhában.,0.0
C_031_1000_heating_livingroom_LAO,C_031,A nagyszobába húzd fela fűté.,A nagycobába húzd fel a fűtés.,0.8
C_031_0010_fan_room_AOL,C_031,Kapcsold be a ventillátort a szobában.,Kapcsold föl a ventillátor a szobában.,0.3333333333333333
C_031_0010_dishwasher_kitchen_AOL,C_031,Kapcsold be a mosogatógépet a konyhában.,Kapcsold fel a mosogatógépet a konyhában.,0.16666666666666666
C_031_0001_window_room_AOL,C_031,Nyiszd ki az ablakot a szobában.,Nyisd ki az ablakot a szobában.,0.16666666666666666
C_031_0010_heating_room_LAO,C_031,A szobában kapcsold be a fűté.,A szobában kapcsold be a fűté.,0.0
C_031_0001_door_smallroom_LAO,C_031,A kisszobában nyisd ki az ajtót.,A kisszobába nyisd ki az ajtót.,0.16666666666666666
C_031_1000_shutter_smallroom_AOL,C_031,Húzd fel a redőnyt a kisszobába.,Húzd fel a redőnyt a kisszobába.,0.0
C_031_0100_TV_livingroom_LAO,C_031,A nagyszobában csendesícsd a tévét.,A nagyszobában engeddícsd a tévét.,0.2
C_031_0010_vacuum_bathroom_AOL,C_031,Kapcsold be a porszivót a fürdőszobába.,Kapcsold fel a porszivót a fürdőszobába.,0.16666666666666666
C_031_1111_TV_kitchen_LAO,C_031,Konyhában válcs csatornát a tévén.,Konyhába válcs csatornát a tévén.,0.2
C_031_0100_shutter_livingroom_LAO,C_031,A nagyszobába húzd le a redőny.,A nagyszobába húzd le a redőnyt.,0.16666666666666666
C_031_0001_door_corridor_AOL,C_031,Nyisd ki az ajtót a fojjosón.,Nyisd ki az ajtót a folyosón.,0.16666666666666666
C_031_0001_toaster_kitchen_AOL,C_031,Kapcsold ki a kennyérpirítót a konyhában.,Kapcsold ki a vízforralót a konyhában.,0.16666666666666666
C_031_0010_door_room_AOL,C_031,Zárd be az ajtót a szobában.,Zárd be az ajtót a szobában.,0.0
C_031_0010_door_smallroom_LAO,C_031,A kisszobában zárd be az ajtót.,A kis ablakban zárd be az ajtót.,0.3333333333333333
C_031_0001_vacuum_livingroom_AOL,C_031,Kapcsold ki a porszivót a nagyszobába.,Kapcsold ki a porszívót a nagyszobába.,0.16666666666666666
C_031_0010_fan_smallroom_LAO,C_031,Kisszobába kapcsold be a ventillátor.,Kisszobába kapcsold be a ventillátor.,0.0
C_032_0100_shutter_room_LAO,C_032,Szobába engedd le a redőnyt.,Szobába engedd a redőnyt.,0.2
C_032_0010_vacuum_kitchen_AOL,C_032,Kapcsold be a porszívót a konyhába.,Kapcsold be a porszívót a konyhába.,0.0
C_032_0001_vacuum_kitchen_AOL,C_032,Kapcsold ki a porszívót a konyhába.,Kapcsold ki a porszívót a konyhába.,0.0
C_032_0001_radio_kitchen_OAL,C_032,A rádiót kapcsold ki a konyhába.,A rádiót kapcsold ki a konyhába.,0.0
C_032_0001_door_smallroom_AOL,C_032,Nyisd ki az ajtót a kisszobába.,Nyisd ki az ajtót a kisszobába.,0.0
C_032_0001_window_corridor_LAO,C_032,Folyosón nyisd ki az ablakot.,Folyosó nyisd ki az ablakot.,0.2
C_032_0010_curtain_room_LAO,C_032,Szobába húzd be a függönyt.,Szobában húzd be függönyt.,0.4
C_032_0001_heating_livingroom_LAO,C_032,Nagyszobába kapcsold ki a fűtést.,Nagyszobába kapcsold ki a hűtést.,0.2
C_032_0001_computer_livingroom_OAL,C_032,A számítógépet kapcsold ki a nagyszobába.,A számítógépet hat kapcsold ki a nagyszobába.,0.16666666666666666
C_032_0010_heating_smallroom_AOL,C_032,Kapcsold be a fűtést a kisszobába.,Kapcsold be a fűtést a kisszobába.,0.0
C_032_1000_shutter_room_LAO,C_032,Szobába húzd föl a redőnyt.,Szobába húzd föl a redőnyt.,0.0
C_032_0010_vacuum_bathroom_AOL,C_032,Kapcsold be a porszívót a fürdőszobába.,Kapcsold be a porszívót a fürdőszobába.,0.0
C_032_0010_washing machine_kitchen_LAO,C_032,Konyhába kapcsold be a mosógépet hatvan fokon.,Konyhába kapcsold be a szobábítót hat fokon.,0.2857142857142857
C_032_0001_curtain_bathroom_LAO,C_032,Fürdőszobába húzd szét a függönt.,Fürdőszobába húzd szét a függönyt.,0.2
C_032_0001_heating_smallroom_AOL,C_032,Kapcsold ki a fűtést a kisszobába.,Kapcsold ki a fűtést a kisszobába.,0.0
C_032_0010_fan_corridor_AOL,C_032,Kapcsold be a ventilátort a folyosón.,Kapcsold be a ventillátort a folyosón.,0.16666666666666666
C_032_0010_radio_smallroom_LAO,C_032,Kisszobába kapcsold be a rádiót.,Kisszobába kapcsold be a rádiót.,0.0
C_032_0001_window_bathroom_AOL,C_032,Nyisd ki az ablakot a fürdőszobába.,Nyisd ki az ablakot a fürdőszobába.,0.0
C_032_0001_door_corridor_AOL,C_032,Nyisd ki az ajtót a folyosón.,Nyisd ki az ajtót a folyosón.,0.0
C_032_0100_heating_room_LAO,C_032,Szobába húzd le a fűtést.,Szobába húzd le fűtést.,0.2
C_032_1111_TV_room_AOL,C_032,Válcsatornát a tévén a szobába.,Vál csatornát a tévén a szobába.,0.4
C_032_0100_heating_bathroom_LAO,C_032,Fürdőszobába húzd le a fűtést.,Fürdőszobába húzd le a fűtést.,0.0
C_032_0001_curtain_kitchen_AOL,C_032,Húzd szét a függönyt a konyhába.,Húzd szét a függönyt a konyhába.,0.0
C_032_0010_curtain_smallroom_LAO,C_032,Kisszobába húzd be a függönt.,Kisszobába húzd be függönyt.,0.4
C_032_0010_heating_bathroom_LAO,C_032,Fürdőszobába kapcsold be a fűtést.,Fürdőszobába kapcsold be a fűtést.,0.0
C_032_0010_window_smallroom_AOL,C_032,Zárd be az az ablakot a kisszobába.,Zárd be az ablakot a kisszobába.,0.14285714285714285
C_032_0001_washing machine_bathroom_LAO,C_032,Fürdőszobába kapcsold be a mosógépet harminc fokon.,Fürdőszobába kapcsold be a szobábát harminc fokon.,0.14285714285714285
C_032_0001_fan_room_AOL,C_032,Kapcsold ki a ventilátort a szobába.,Kapcsold ki a ventilátort a szobába.,0.0
C_032_0001_vacuum_livingroom_LAO,C_032,Nagyszobába kapcsold ki a porszívót.,Nagyszobába kapcsold ki a porszívót.,0.0
C_032_0010_vacuum_livingroom_AOL,C_032,Kapcsold be a porszívót a nagyszobába.,Kapcsold be a porszívót a nagyszobába.,0.0
C_032_0010_window_smallroom_LAO,C_032,Kisszobába zárd be az ablakot.,Kisszobába zár az ablakot.,0.4
C_033_0010_washing machine_bathroom_LAO,C_033,A fürdőszobában kapcsold be hatvan fokon a mosógépet.,A fürdőszobába kapcsold be a szobában a mosogépet.,0.5
C_033_0010_curtain_room_LAO,C_033,A szobában húzd be a függöny.,A szobában húzd le a fűrdőny.,0.3333333333333333
C_033_0100_TV_bathroom_LAO,C_033,A fürdőszobában csendesicsd a tévét.,A fürdőszobába nyisd ki a tévét.,0.6
C_033_0010_radio_livingroom_LAO,C_033,A nagyszobában kapcsold be a rádjó.,A nagyszobába nyisd ki az ablakot a rádjón.,1.0
C_033_1000_TV_bathroom_LAO,C_033,A fürdőszobában hangosicsd a tévét.,A fürdőszobában húzd le a fűtés.,0.6
C_033_0010_heating_smallroom_AOL,C_033,Kapcsold be a fűtés a kijjobában.,Válcs csatornát a fűtést a fürdőszobában.,0.6666666666666666
C_033_0001_computer_room_LAO,C_033,A szobában kapcsold ki a számítógépet.,A szobában kapcsold ki a számítógépet.,0.0
C_033_1000_TV_smallroom_LAO,C_033,A kisszobában hangosicsd a tévét.,A kisszobában húzd szét a függöny.,0.6
C_033_1000_electricity_smallroom_LAO,C_033,A kisszobában kapcsold fel a villany.,A kisszobába húzd fel a föl a villany.,0.6666666666666666
C_033_0100_TV_kitchen_LAO,C_033,A konyhában csendesícsd a tévé.,A konyhában csináljunk a tévét.,0.4
C_033_0001_fan_bathroom_AOL,C_033,Kapcsold ki a ventillátort a fürdőszobában.,Kapcsold ki a ventillátor a fürdőszobában.,0.16666666666666666
C_033_1000_electricity_corridor_LAO,C_033,A folyosón kapcsold fel a villanyt.,A fojjosón kapcsold fel a villany.,0.3333333333333333
C_033_0001_vacuum_kitchen_LAO,C_033,A konyhában kapcsold ki a porszivó.,A konyhába húzd le a fűtés a fojjosón.,1.0
C_033_1000_electricity_corridor_AOL,C_033,Komojan vel a villanyt a fojjosón.,Kapcsold fel a villanyt a folyosón.,0.5
C_033_0100_TV_smallroom_AOL,C_033,Csendesícsd a tévét a kisszobában.,Csendesítsd a tévét a kisszobában.,0.2
C_033_1000_heating_kitchen_LAO,C_033,A konyhábn húzd meg a fűnő.,A konyhába húzd be a fűtés.,0.5
C_033_1000_shutter_smallroom_AOL,C_033,Húzd fel a redőnyt a kisszobában.,Húzd le a redőnyt a fürdőszobában.,0.3333333333333333
C_033_0001_window_corridor_LAO,C_033,A folyosón nyisd ki az ablakot.,A folyosón nyisd ki az ablakot.,0.0
C_033_1000_shutter_bathroom_LAO,C_033,A fürdőszobában húzd fel a redőnyt.,A fürdőszobában húzd lejjebb a redőnyt.,0.16666666666666666
C_033_1111_TV_livingroom_LAO,C_033,A nagyszobában válcs csatornát a tévén.,A nagyszobában válcs csatornát a tévén.,0.0
C_033_1000_heating_smallroom_AOL,C_033,Húzd mel a fűtés a mzobába,Húzd fel a fűtést a fürdőszobában.,0.5
C_033_1111_TV_corridor_LAO,C_033,A fojjosón válcs csatornát a tévén.,A fojjosón van föl a tévét.,0.5
C_033_1000_heating_room_AOL,C_033,Húzd fel a fűtés a szobába.,Húzd fel a fűtést a nagyszobában.,0.3333333333333333
C_033_0001_fan_smallroom_AOL,C_033,Kapcsold ki a ventillátort a nyisszobában.,Kapcsold ki a ventillátort a kisszobában.,0.16666666666666666
C_033_0010_NULL_bathroom_AXL,C_033,Kapcsold be hatvan fokon amijen a fürdőszobában.,Kapcsold be hatvan fokon a konyhában a fürdőszobában.,0.2857142857142857
C_033_0100_TV_corridor_LAO,C_033,A fojjosón csendesícsd a tévét.,A folyosón engedd lejjebb a tévén.,0.8
C_033_0001_TV_room_AOL,C_033,Kapcsold ki a tévét a szobában.,Kapcsold ki a tévén a szobában.,0.16666666666666666
C_033_1111_TV_bathroom_LAO,C_033,A fürdőszobában válcs csatornát a tévén.,A fürdőszobában van csatornát a tévén.,0.16666666666666666
C_033_0001_toaster_kitchen_AOL,C_033,Kapcsold ki a kenyérpirítót a konyhában.,Kapcsold ki a kenyérpirítót a konyhában.,0.0
C_033_0001_curtain_kitchen_LAO,C_033,A konyhában húzd szét a függöny.,A konyhában húzd szét a függönyt.,0.16666666666666666
C_033_1000_electricity_livingroom_LAO,C_033,A nagyszobában kapcsold fel a villanyt.,A nagyszobában nyisd ki az ajtót a villanyt.,0.6666666666666666
C_033_1111_radio_kitchen_AOL,C_033,Válcs csatornát a rádjón a konyhában.,Válcs csatornát a rádijón a konyhában.,0.16666666666666666
C_033_0001_heating_smallroom_AOL,C_033,Kapcsold ki a fűtés a nyiszobában.,Kapcsold ki a fűtést a fürdőszobában.,0.3333333333333333
C_033_0010_TV_bathroom_AOL,C_033,Kapcsold be a tévét a fürdőszobában.,Kapcsold át tévét a fürdőszobában.,0.3333333333333333
C_033_0010_window_room_AOL,C_033,Zárd be az ablakhot a szobában.,A számítógépet húzd le a függönyönyöbában.,0.8333333333333334
C_036_0001_radio_corridor_LAO,C_036,A fojjosón kapcsold ki a rádió.,A folyosón kapcsold ki a rádió.,0.16666666666666666
C_036_0100_heating_kitchen_AOL,C_036,Húzd le a fűtést a konyhában.,Húzd le a fűtést a konyhában.,0.0
C_036_0001_fan_room_LAO,C_036,A szobában kapcsold ki a ventillátor.,A szobában kapcsold ki a inviátor.,0.16666666666666666
C_036_0001_window_bathroom_AOL,C_036,Nyisd ki az ablakot a fürdőszobában.,Nyisd ki az ablakot a fürdőszobában.,0.0
C_036_0001_fan_livingroom_LAO,C_036,A nagyszobában kapcsold ki a ventillátor.,A nagyszobában kapcsold ki a ventillátor.,0.0
C_036_0001_radio_room_LAO,C_036,A szobában kapcsold ki a rádió.,A szobában kapcsold ki a rádió.,0.0
C_036_0001_door_bathroom_AOL,C_036,Nyisd ki az ajtót a fürdőszobában.,Nyisd ki az ajtót a fürdőszobába.,0.16666666666666666
C_036_0001_door_livingroom_LAO,C_036,A nagyszobában nyisd ki az ajtót.,A nagyszobába nyiss ki az ajtó.,0.5
C_036_0001_fan_smallroom_LAO,C_036,A kisszobában kapcsold ki a ventillátor.,A kisszobában kapcsold ki a ventillátor.,0.0
C_036_0001_fan_smallroom_AOL,C_036,Kapcsold ki a ventillátort a kisszobában.,Kapcsold ki a ventillátort a kisszobában.,0.0
C_036_1000_electricity_kitchen_AOL,C_036,Kapcsold fel a villanyt a konyhában.,Kapcsold fel a villanyt a konyhában.,0.0
C_036_0001_fan_kitchen_LAO,C_036,A konyhában kapcsold ki a ventillátor.,A konyhában kapcsold ki a ventillátor.,0.0
C_036_0001_window_corridor_LAO,C_036,A fojjosón nyisd ki az ablakot.,A folyosón nyisd ki az ablakot.,0.16666666666666666
C_036_0001_door_corridor_AOL,C_036,Nyisd ki az ajtót a fojosón.,Nyisd ki az ajtót a folyosón.,0.16666666666666666
C_036_1000_electricity_kitchen_LAO,C_036,A konyhában kapcsold fel a villany.,A konyhában kapcsold fel a villan.,0.16666666666666666
C_036_1111_NULL_kitchen_AL,C_036,Válcs csatornát a konyhában.,Válcs csatornát a konyhában.,0.0
C_036_0001_fan_corridor_AOL,C_036,Kapcsold ki a ventillátort a fojjosón.,Kapcsold ki a ventillátort a folyosón.,0.16666666666666666
C_036_0001_curtain_bathroom_LAO,C_036,A fürdőszobában húzd szét a függöny.,A fürdőszobában húzd szét a fűtés.,0.16666666666666666
C_036_0001_vacuum_kitchen_LAO,C_036,A konyhában kapcsold ki a porszívó.,A konyhában kapcsold ki a porszívó.,0.0
C_036_1000_heating_corridor_AOL,C_036,Húzd fel a fűtést a fojjosón.,Húzd fel a fűtést a folyosón.,0.16666666666666666
C_036_0001_fan_corridor_LAO,C_036,A fojjosón kapcsold ki a ventillátor.,A folyosón kapcsold ki a ventillátor.,0.16666666666666666
C_036_0001_curtain_bathroom_AOL,C_036,Húzd szét a függönyt a fürdőszobában.,Húzd szét a függönyt a fürdőszobában.,0.0
C_036_1000_electricity_bathroom_LAO,C_036,A fürdőszobában kapcsold fel a villany.,A fürdőszobában kapcsold fel a villanyt.,0.16666666666666666
C_036_0100_shutter_room_LAO,C_036,A szobában húzd le a redőnyt.,A szobába húzd le a redőnyt.,0.16666666666666666
C_036_0001_window_kitchen_LAO,C_036,A konyhában nyisd ki az ablakot.,A konyhában nyisd ki az ablakot.,0.0
C_036_0001_curtain_smallroom_AOL,C_036,Húzd szét a függönyt a kisszobában.,Húzd szét a függönyt a kisszobában.,0.0
C_036_0001_heating_smallroom_AOL,C_036,Kapcsold ki a fűtést a kisszobában.,Kapcsold ki a fűtést a kisszobában.,0.0
